PERIOD A PARAMETER,PERIOD B PARAMETER,ACCTTREE LEVEL03 FRIENDLY NAME,ACCTTREE LEVEL04,ACCT,SPD KEY CODE,SPDTYPE,FUND_CODE,DEPT_ID,PGM_CODE,PROJ_ID,ACTIVITY ID,SUBCLASS_CODE,GM SPONSOR BUDGET,BUDGET CONT,BUDGET TEMP,BUDGET,PERIOD ACTUALS,FY ACTUALS,ACTUALS,BUDGET SPENT PCNT,BUDGET BAL BEFORE ENCUMBS,BUDGET BAL BEFORE ENCUMBS PCNT,ENCUMBS,BUDGET BAL AFTER ENCUMBS1,BUDGET BAL AFTER ENCUMBS1 PCNT,FNA ENCUMBS,TOTAL ENCUMBS,BUDGET BAL AFTER ENCUMBS,BUDGET BAL AFTER ENCUMBS PCNT,PRIOR YEAR ACTUALS,CURRENT/PREVIOUS,ACCTTREE LEVEL0605 SUBTOTALING,ACCTTREE LEVEL04,ACCTTREE LEVEL036,ACCTTREE LEVEL035
1,998,REVENUES,MISCELLANEOUS INCOME,325500 -- AUCTION PROCEEDS-PROPTY SALES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,-122.4,-122.4,-122.4,,122.4,,0,122.4,,0,0,122.4,,-536.56,0.22811987,,,,
1,998,REVENUES,MISCELLANEOUS INCOME,325500 -- AUCTION PROCEEDS-PROPTY SALES,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,-4601.61,-4601.61,-4601.61,,4601.61,,0,4601.61,,0,0,4601.61,,-3836,1.19958551,325000 - 334997 -- MISCELLANEOUS INCOME,325000 - 334999 -- MISCELLANEOUS INCOME,,
1,998,REVENUES,ID REVENUES,390001 -- ID MISC REVENUE,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,-6000,-6000,-2333.28,-2333.28,-2333.28,0.38888,-3666.72,0.61112,0,-3666.72,0.61112,0,0,-3666.72,0.61112,-3059.41,0.76265685,,,,
1,998,REVENUES,ID REVENUES,390001 -- ID MISC REVENUE,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,-6000,-6000,-5321.75,-5321.75,-5321.75,0.88695833,-678.25,0.11304167,0,-678.25,0.11304167,0,0,-678.25,0.11304167,-7250,0.73403448,,,,
1,998,REVENUES,ID REVENUES,390001 -- ID MISC REVENUE,12001556,12001556 -- ALCOHOL AGENT-TIPS,20,10433,73474, , , ,0,0,0,0,-600,-600,-600,,600,,0,600,,0,0,600,,-120,5,,,,
1,998,REVENUES,ID REVENUES,390001 -- ID MISC REVENUE,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,-1000,-1000,0,0,0,0,-1000,1,0,-1000,1,0,0,-1000,1,0,,,,,
1,998,REVENUES,ID REVENUES,390001 -- ID MISC REVENUE,12035033,12035033 -- UMC-RENT-UMC EQUIPMENT,20,10432,25993, , , ,0,0,0,0,-1278.52,-1278.52,-1278.52,,1278.52,,0,1278.52,,0,0,1278.52,,-320.39,3.99051156,,,,
1,998,REVENUES,ID REVENUES,390001 -- ID MISC REVENUE,12035030,12035030 -- UMC-GAMES SP1,20,10437,25990, , , ,0,0,0,0,-9300,-9300,-9300,,9300,,0,9300,,0,0,9300,,-40669.33,0.22867355,,,,
1,998,REVENUES,ID REVENUES,390002 -- ID SECURITY SERVICES,12035034,12035034 -- UMC-RENT UMC OPERATOR,20,10432,25994, , , ,0,0,0,0,-34398.26,-34398.26,-34398.26,,34398.26,,0,34398.26,,0,0,34398.26,,-54364.38,0.63273526,,,,
1,998,REVENUES,ID REVENUES,390005 -- ID FOOD SERVICES,12010275,12010275 -- SUBWAY,20,10435,15637, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,-662.18,0,,,,
1,998,REVENUES,ID REVENUES,390006 -- ID PROFESSIONAL SERVICES,12035031,12035031 -- UMC-RENT-UMC ROOMS,20,10432,25991, , , ,0,0,0,0,-250,-250,-250,,250,,0,250,,0,0,250,,0,,,,,
1,998,REVENUES,ID REVENUES,390011 -- ID PRINTING SERVICES,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,-54.84,0,,,,
1,998,REVENUES,ID REVENUES,390014 -- ID RENTAL REVENUE,12016080,12016080 -- UMC SUPPORT,20,10430,15619, , , ,0,0,-66719,-66719,-66720,-66720,-66720,1.00001499,1,-0.00001499,0,1,-0.00001499,0,0,1,-0.00001499,-66718.5,1.00002248,,,,
1,998,REVENUES,ID REVENUES,390014 -- ID RENTAL REVENUE,12035033,12035033 -- UMC-RENT-UMC EQUIPMENT,20,10432,25993, , , ,0,0,0,0,-64955.45,-64955.45,-64955.45,,64955.45,,0,64955.45,,0,0,64955.45,,-102563.68,0.63331825,,,,
1,998,REVENUES,ID REVENUES,390014 -- ID RENTAL REVENUE,12030748,12030748 -- UMC FOOD SERVICE II,20,10431,15626, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,REVENUES,ID REVENUES,390015 -- ID SSEA REVENUE,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,REVENUES,ID REVENUES,390015 -- ID SSEA REVENUE,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,REVENUES,ID REVENUES,390020 -- ID ADVERTISING REVENUES,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,-3846,-3846,-3846,,3846,,0,3846,,0,0,3846,,-5923,0.64933311,,,,
1,998,REVENUES,ID REVENUES,390062 -- ID RENT - BOOKSTORE,12021719,12021719 -- UMC MAINT & OP III,20,10432,15627, , , ,0,0,-430970,-430970,-439760.04,-439760.04,-439760.04,1.02039594,8790.04,-0.02039594,0,8790.04,-0.02039594,0,0,8790.04,-0.02039594,-430277.04,1.02203929,,,,
1,998,REVENUES,ID REVENUES,390063 -- ID RENT - IMAGING SERVICES,12012155,12012155 -- UMC COPY CENTER,20,10432,15631, , , ,0,0,-37770,-37770,-37770,-37770,-37770,1,0,0,0,0,0,0,0,0,0,-37770,1,,,,
1,998,REVENUES,ID REVENUES,390065 -- ID RENT - GREEK AFFAIRS,12021719,12021719 -- UMC MAINT & OP III,20,10432,15627, , , ,0,0,-28711,-28711,-5735.88,-5735.88,-5735.88,0.19977988,-22975.12,0.80022012,0,-22975.12,0.80022012,0,0,-22975.12,0.80022012,-5735.88,1,,,,
1,998,REVENUES,ID REVENUES,390069 -- ID RENT - HONOR CODE,12021719,12021719 -- UMC MAINT & OP III,20,10432,15627, , , ,0,0,-51940,-51940,0,0,0,0,-51940,1,0,-51940,1,0,0,-51940,1,0,,,,,
1,998,REVENUES,ID REVENUES,390071 -- ID ROOM RENTAL - UMC,12035031,12035031 -- UMC-RENT-UMC ROOMS,20,10432,25991, , , ,0,0,0,0,-12467.5,-12467.5,-12467.5,,12467.5,,0,12467.5,,0,0,12467.5,,-15235,0.81834591,,,,
1,998,REVENUES,ID REVENUES,390072 -- ID ROOM RENTAL - NON-ACADEMIC,12035031,12035031 -- UMC-RENT-UMC ROOMS,20,10432,25991, , , ,0,0,0,0,-10640,-10640,-10640,,10640,,0,10640,,0,0,10640,,-19385,0.548878,,,,
1,998,REVENUES,ID REVENUES,390073 -- ID ROOM RENTAL - CONFERENCES,12035031,12035031 -- UMC-RENT-UMC ROOMS,20,10432,25991, , , ,0,0,0,0,-33452.03,-33452.03,-33452.03,,33452.03,,0,33452.03,,0,0,33452.03,,-29243.88,1.14389848,,,,
1,998,REVENUES,ID REVENUES,390074 -- ID KEY FEES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,-45,-45,-45,,45,,0,45,,0,0,45,,0,,,,,
1,998,REVENUES,ID REVENUES,390077 -- ID FACILITY RENTAL,12021719,12021719 -- UMC MAINT & OP III,20,10432,15627, , , ,0,0,0,0,-65566.25,-65566.25,-65566.25,,65566.25,,0,65566.25,,0,0,65566.25,,-74915.16,0.8752067,,,,
1,998,REVENUES,ID REVENUES,390077 -- ID FACILITY RENTAL,12025532,12025532 -- UMC FOOD SERVICE I,20,10431,15625, , , ,0,0,0,0,-386.51,-386.51,-386.51,,386.51,,0,386.51,,0,0,386.51,,-1873.64,0.20628829,,,,
1,998,REVENUES,ID REVENUES,390092 -- ID REVENUE REFUND,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,340,340,340,,-340,,0,-340,,0,0,-340,,0,,,,,
1,998,REVENUES,ID REVENUES,390096 -- ID - LOGGIA RENT,12035031,12035031 -- UMC-RENT-UMC ROOMS,20,10432,25991, , , ,0,0,0,0,-1690,-1690,-1690,,1690,,0,1690,,0,0,1690,,-1755,0.96296296,390000 - 395999 -- ID REVENUES,390000 - 399999 -- ID REVENUES,XOTHER,SUBTOTAL BEFORE F AND A
1,998,EXPENDITURES,SALARIES AND WAGES,400000 -- FAC FTP SAL GEN BDG,12001745,12001745 -- ATRIUM PROJECT,20,10440,76320, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,400000 -- FAC FTP SAL GEN BDG,12001641,12001641 -- RE-KEY BUILDING PROJECT,20,10440,75503, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,400000 - 400999 -- FAC FTP SAL,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402500 -- UNIV STAFF FTP SAL GEN BDG,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,206740,206740,0,0,0,0,206740,1,0,206740,1,0,0,206740,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402500 -- UNIV STAFF FTP SAL GEN BDG,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,317376,317376,0,0,0,0,317376,1,0,317376,1,0,0,317376,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402500 -- UNIV STAFF FTP SAL GEN BDG,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,588157,588157,0,0,0,0,588157,1,0,588157,1,0,0,588157,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402500 -- UNIV STAFF FTP SAL GEN BDG,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,117234,117234,0,0,0,0,117234,1,0,117234,1,0,0,117234,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402500 -- UNIV STAFF FTP SAL GEN BDG,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,469859,469859,0,0,0,0,469859,1,0,469859,1,0,0,469859,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402500 -- UNIV STAFF FTP SAL GEN BDG,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,479110,479110,0,0,0,0,479110,1,0,479110,1,0,0,479110,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402500 -- UNIV STAFF FTP SAL GEN BDG,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,45958,45958,0,0,0,0,45958,1,0,45958,1,0,0,45958,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402500 -- UNIV STAFF FTP SAL GEN BDG,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,61200,61200,0,0,0,0,61200,1,0,61200,1,0,0,61200,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402600 -- O/E FTP PAY,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,0,0,116732.18,116732.18,116732.18,,-116732.18,,0,-116732.18,,0,0,-116732.18,,113818.66,1.02559791,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402600 -- O/E FTP PAY,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,209674.37,209674.37,209674.37,,-209674.37,,0,-209674.37,,0,0,-209674.37,,251638.18,0.83323751,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402600 -- O/E FTP PAY,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,56051.12,56051.12,56051.12,,-56051.12,,0,-56051.12,,0,0,-56051.12,,53446.14,1.04874028,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402600 -- O/E FTP PAY,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,45343.17,45343.17,45343.17,,-45343.17,,0,-45343.17,,0,0,-45343.17,,24423.53,1.8565363,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402600 -- O/E FTP PAY,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,557247.89,557247.89,557247.89,,-557247.89,,0,-557247.89,,0,0,-557247.89,,590017.28,0.94446029,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402600 -- O/E FTP PAY,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,441108.75,441108.75,441108.75,,-441108.75,,0,-441108.75,,0,0,-441108.75,,453743.1,0.97215528,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402600 -- O/E FTP PAY,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,200077.02,200077.02,200077.02,,-200077.02,,0,-200077.02,,0,0,-200077.02,,200926.55,0.99577194,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402600 -- O/E FTP PAY,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,449730.83,449730.83,449730.83,,-449730.83,,0,-449730.83,,0,0,-449730.83,,454937.06,0.98855615,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402630 -- O/E FTP OVERTIME PAY,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,310.86,310.86,310.86,,-310.86,,0,-310.86,,0,0,-310.86,,906.34,0.34298387,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402630 -- O/E FTP OVERTIME PAY,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,2756.14,0,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402630 -- O/E FTP OVERTIME PAY,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,6.85,6.85,6.85,,-6.85,,0,-6.85,,0,0,-6.85,,104.12,0.06578947,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402800 -- O/E FTT PAY,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,102.27,102.27,102.27,,-102.27,,0,-102.27,,0,0,-102.27,,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402800 -- O/E FTT PAY,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,740,0,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402830 -- O/E FTT OVERTIME PAY,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,46.5,0,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402830 -- O/E FTT OVERTIME PAY,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,613.62,613.62,613.62,,-613.62,,0,-613.62,,0,0,-613.62,,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402830 -- O/E FTT OVERTIME PAY,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,804.53,0,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402900 -- O/E PTT PAY,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,9609.44,9609.44,9609.44,,-9609.44,,0,-9609.44,,0,0,-9609.44,,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402900 -- O/E PTT PAY,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1763.14,0,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,402900 -- O/E PTT PAY,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,7941.35,0,402500 - 404999 -- O/E &MDRS SAL,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405000 -- CLASS FTP SAL GEN BDG,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,594220,594220,0,0,0,0,594220,1,0,594220,1,0,0,594220,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405000 -- CLASS FTP SAL GEN BDG,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,57289,57289,0,0,0,0,57289,1,0,57289,1,0,0,57289,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405000 -- CLASS FTP SAL GEN BDG,12017680,12017680 -- UMC SALARY SAVINGS,20,10430,15618, , , ,0,0,-59396,-59396,0,0,0,0,-59396,1,0,-59396,1,0,0,-59396,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405000 -- CLASS FTP SAL GEN BDG,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,38217,38217,0,0,0,0,38217,1,0,38217,1,0,0,38217,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405100 -- CLASS FTP PAY,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1982.37,0,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405100 -- CLASS FTP PAY,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,0,0,57516.6,57516.6,57516.6,,-57516.6,,0,-57516.6,,0,0,-57516.6,,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405100 -- CLASS FTP PAY,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,464073.6,464073.6,464073.6,,-464073.6,,0,-464073.6,,0,0,-464073.6,,508972.59,0.91178505,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405100 -- CLASS FTP PAY,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,38263.18,38263.18,38263.18,,-38263.18,,0,-38263.18,,0,0,-38263.18,,57698.92,0.66315245,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405130 -- CLASS FTP OVERTIME PAY,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,0,0,981.21,981.21,981.21,,-981.21,,0,-981.21,,0,0,-981.21,,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405130 -- CLASS FTP OVERTIME PAY,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1313.61,0,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405131 -- CLASS FTP SHIFT DIFF PAY,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1566.3,0,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405131 -- CLASS FTP SHIFT DIFF PAY,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,2190.76,2190.76,2190.76,,-2190.76,,0,-2190.76,,0,0,-2190.76,,2788.4,0.7856692,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,405149 -- CLASS FTP SAL NHRMS,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,-3915.24,-3915.24,-3915.24,,3915.24,,0,3915.24,,0,0,3915.24,,-2998.62,1.30568061,405000 - 407499 -- CLASS SAL,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407500 -- STD HR PAY GEN BDG,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,29489,29489,0,0,0,0,29489,1,0,29489,1,0,0,29489,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407500 -- STD HR PAY GEN BDG,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,75395,75395,0,0,0,0,75395,1,0,75395,1,0,0,75395,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407500 -- STD HR PAY GEN BDG,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,29223,29223,0,0,0,0,29223,1,0,29223,1,0,0,29223,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407500 -- STD HR PAY GEN BDG,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,39635,39635,0,0,0,0,39635,1,0,39635,1,0,0,39635,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407500 -- STD HR PAY GEN BDG,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,122014,122014,0,0,0,0,122014,1,0,122014,1,0,0,122014,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407500 -- STD HR PAY GEN BDG,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,69844,69844,0,0,0,0,69844,1,0,69844,1,0,0,69844,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407500 -- STD HR PAY GEN BDG,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,6129,6129,0,0,0,0,6129,1,0,6129,1,0,0,6129,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407500 -- STD HR PAY GEN BDG,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,149431,149431,0,0,0,0,149431,1,0,149431,1,0,0,149431,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407500 -- STD HR PAY GEN BDG,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,16182,16182,0,0,0,0,16182,1,0,16182,1,0,0,16182,1,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,0,0,146312.42,146312.42,146312.42,,-146312.42,,0,-146312.42,,0,0,-146312.42,,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,62711.78,62711.78,62711.78,,-62711.78,,0,-62711.78,,0,0,-62711.78,,41088.32,1.52626781,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,48678.31,48678.31,48678.31,,-48678.31,,0,-48678.31,,0,0,-48678.31,,183206.59,0.26570174,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,0,0,12688.42,12688.42,12688.42,,-12688.42,,0,-12688.42,,0,0,-12688.42,,21569.71,0.58825177,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12035037,12035037 -- UMC-BUILDING SP-1,20,10432,25997, , , ,0,0,0,0,29772.43,29772.43,29772.43,,-29772.43,,0,-29772.43,,0,0,-29772.43,,26370.73,1.12899529,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,67559.77,67559.77,67559.77,,-67559.77,,0,-67559.77,,0,0,-67559.77,,125571.21,0.53801958,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,2336.25,2336.25,2336.25,,-2336.25,,0,-2336.25,,0,0,-2336.25,,12963.41,0.18021879,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,22573.82,22573.82,22573.82,,-22573.82,,0,-22573.82,,0,0,-22573.82,,17141.18,1.31693501,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,6878.85,6878.85,6878.85,,-6878.85,,0,-6878.85,,0,0,-6878.85,,2109.45,3.2609685,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407600 -- STD HR PAY,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,84959.55,84959.55,84959.55,,-84959.55,,0,-84959.55,,0,0,-84959.55,,69488.89,1.22263501,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407700 -- STD ONC WS PAY,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,1019.07,1019.07,1019.07,,-1019.07,,0,-1019.07,,0,0,-1019.07,,4451.49,0.22892784,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407700 -- STD ONC WS PAY,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,4712.33,4712.33,4712.33,,-4712.33,,0,-4712.33,,0,0,-4712.33,,7232.55,0.65154475,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407700 -- STD ONC WS PAY,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,0,0,824.72,824.72,824.72,,-824.72,,0,-824.72,,0,0,-824.72,,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407700 -- STD ONC WS PAY,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,2186.56,2186.56,2186.56,,-2186.56,,0,-2186.56,,0,0,-2186.56,,1493.9,1.46365888,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407700 -- STD ONC WS PAY,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,937.92,937.92,937.92,,-937.92,,0,-937.92,,0,0,-937.92,,751.38,1.2482632,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407700 -- STD ONC WS PAY,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1502.6,0,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407700 -- STD ONC WS PAY,12035037,12035037 -- UMC-BUILDING SP-1,20,10432,25997, , , ,0,0,0,0,318.6,318.6,318.6,,-318.6,,0,-318.6,,0,0,-318.6,,2400.05,0.13274723,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407700 -- STD ONC WS PAY,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,1649.46,1649.46,1649.46,,-1649.46,,0,-1649.46,,0,0,-1649.46,,749.82,2.19980795,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407900 -- STD HR OVERTIME,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,61.26,61.26,61.26,,-61.26,,0,-61.26,,0,0,-61.26,,0,,,,,
1,998,EXPENDITURES,SALARIES AND WAGES,407900 -- STD HR OVERTIME,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,341.33,0,,,,
